Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,CommuneDensity,CommuneCount
3.5,20.0,2.0,2.0,4.0,3.0,3.0,1,1,1.7,17.0
6.3,35.0,3.0,4.0,4.0,5.0,4.0,1,0,0.3,15.0
7.8,56.0,3.0,2.0,2.0,2.0,5.2,1,1,1.7,17.0
4.49,60.0,2.0,2.0,3.0,5.0,4.0,1,1,0.21,11.0
7.0,42.0,4.0,4.0,6.0,4.0,4.0,1,1,0.22,13.0
25.0,60.0,5.0,7.0,7.0,10.0,5.0,1,1,0.65,8.0
9.9,36.0,3.0,5.0,6.0,5.0,4.12,1,1,0.65,8.0
9.7,30.0,3.0,4.0,5.0,4.0,3.5,1,1,1.41,13.0
14.0,50.0,6.0,5.0,5.0,3.0,3.5,1,1,0.99,9.0
9.2,72.0,1.0,1.0,1.0,12.0,5.0,1,1,0.68,11.0
7.6,65.0,4.0,5.0,5.0,5.0,5.0,1,1,0.09,22.0
4.0,113.7,4.0,3.0,3.0,11.8,5.2,0,1,0.09,22.0
4.8,100.0,4.0,4.0,3.0,12.0,5.0,1,1,0.12,10.0
6.7,105.0,6.0,6.0,3.0,7.5,5.0,1,1,0.1,4.0
6.3,50.2,5.0,4.0,5.0,5.0,4.0,1,1,0.19,10.0
10.5,115.0,3.0,3.0,1.0,8.0,4.0,1,0,0.67,15.0
3.2,62.0,4.0,4.0,3.0,4.0,5.0,1,1,0.08,21.0
5.9,30.0,3.0,4.0,4.0,3.0,3.0,1,1,1.7,17.0
5.15,68.0,3.0,2.0,1.0,5.0,4.0,1,1,0.16,34.0
9.2,61.0,4.0,3.0,4.0,3.0,5.0,1,1,0.29,13.0
15.5,55.0,6.0,4.0,5.0,7.0,5.0,1,0,0.99,9.0
7.2,30.0,3.0,3.0,5.0,3.4,4.1,1,1,0.3,15.0
5.65,30.0,2.0,3.0,5.0,2.0,3.9,1,1,0.25,16.0
5.9,50.0,4.0,5.0,4.0,6.0,5.0,1,1,0.07,7.0
8.9,47.0,4.0,3.0,3.0,8.0,4.0,1,1,1.93,11.0
1.39,41.0,3.0,3.0,3.0,6.0,3.6,1,0,0.24,7.0
6.99,56.0,4.0,5.0,3.0,6.0,4.0,1,0,0.28,10.0
6.95,50.7,4.0,5.0,4.0,3.5,4.5,1,1,0.28,10.0
7.6,31.5,3.0,3.0,5.0,2.0,3.0,1,1,1.7,17.0
9.0,40.0,3.0,4.0,6.0,3.0,4.5,1,0,0.22,13.0
5.9,50.0,4.0,3.0,3.0,6.0,5.0,1,1,0.07,7.0
9.0,60.0,3.0,5.0,6.0,4.0,6.3,1,1,0.22,13.0
4.93,48.0,4.0,4.0,4.0,2.5,4.0,1,0,0.25,16.0
5.7,100.0,3.0,2.0,2.0,7.5,5.0,1,1,0.17,6.0
25.2,57.0,6.0,5.0,5.0,7.0,4.1,1,0,1.46,15.0
16.5,90.0,5.0,5.0,6.0,7.5,5.0,1,1,0.22,13.0
5.5,52.0,4.0,5.0,4.0,7.0,4.0,1,0,0.07,7.0
5.68,42.0,3.0,3.0,4.0,4.0,3.5,1,1,0.61,12.0
8.95,45.0,3.0,3.0,5.0,3.5,4.1,1,1,0.22,13.0
3.95,36.0,3.0,3.0,3.0,4.0,4.0,1,1,0.24,20.0
6.68,86.4,4.0,6.0,4.0,12.0,4.8,1,1,0.21,11.0
12.2,68.0,7.0,7.0,4.0,2.0,3.5,1,1,1.7,17.0
24.3,90.0,5.0,5.0,5.0,8.0,5.0,1,1,0.33,8.0
6.5,64.0,3.0,3.0,3.0,2.5,4.5,1,1,0.61,12.0
7.4,40.0,4.0,3.0,3.0,8.0,5.0,1,1,0.67,15.0
6.95,30.0,3.0,4.0,5.0,3.0,5.3,1,1,0.99,9.0
5.85,59.0,3.0,3.0,4.0,3.0,5.0,1,1,0.71,8.0
6.5,45.0,6.0,4.0,5.0,4.0,3.5,1,1,0.3,15.0
9.0,50.0,3.0,4.0,4.0,3.0,3.5,1,0,0.31,10.0
10.5,48.0,5.0,5.0,4.0,11.0,4.0,1,0,0.52,10.0
16.5,31.0,3.0,5.0,6.0,6.0,4.2,1,1,1.7,17.0
7.2,40.0,4.0,3.0,4.0,3.0,5.0,1,1,0.25,16.0
2.3,48.0,2.0,2.0,2.0,8.0,4.0,1,1,0.11,12.0
3.6,31.0,4.0,4.0,4.0,3.0,5.0,1,1,0.24,20.0
6.15,30.6,3.0,3.0,5.0,3.0,5.0,1,1,0.22,13.0
9.7,120.0,3.0,5.0,3.0,12.0,5.0,1,1,0.12,7.0
6.95,85.0,3.0,3.0,3.0,5.0,6.5,1,0,0.1,4.0
4.63,95.0,4.0,4.0,4.0,3.0,5.0,1,1,0.08,8.0
7.2,101.8,3.0,2.0,1.0,3.5,6.0,1,1,0.16,34.0
8.2,96.0,4.0,3.0,3.0,8.0,6.0,1,1,0.19,10.0
8.2,38.0,3.0,5.0,6.0,5.0,3.8,1,1,0.35,14.0
2.58,50.4,4.0,3.0,3.0,4.0,4.2,1,0,0.07,7.0
4.2,55.8,4.0,2.0,3.0,5.0,4.0,1,1,0.11,12.0
5.3,85.0,5.0,7.0,2.0,3.0,3.5,1,1,0.61,12.0
13.5,42.7,2.0,2.0,3.0,6.0,4.5,1,0,0.99,9.0
13.95,35.0,3.0,5.0,7.0,8.0,3.5,1,1,0.22,13.0
5.65,48.3,3.0,2.0,2.0,2.0,5.0,1,0,0.15,17.0
7.4,100.0,4.0,3.0,4.0,6.0,5.0,1,0,0.21,11.0
9.5,40.0,4.0,6.0,6.0,3.0,3.5,1,1,1.41,13.0
17.19,40.0,4.0,6.0,6.0,10.0,3.8,1,1,1.7,17.0
21.5,58.0,6.0,7.0,7.0,13.0,5.0,1,1,0.33,8.0
4.9,56.0,3.0,4.0,3.0,8.0,4.0,1,0,0.19,10.0
5.8,32.0,3.0,4.0,5.0,2.0,3.3,0,0,0.31,10.0
14.5,60.0,4.0,4.0,4.0,4.0,4.5,1,1,0.99,9.0
5.29,35.0,3.0,3.0,4.0,3.5,4.1,1,1,0.31,10.0
11.0,125.0,8.0,7.0,3.0,3.0,5.0,1,1,0.39,9.0
4.3,30.0,5.0,4.0,4.0,2.2,3.5,1,1,0.3,15.0
1.4,15.0,2.0,2.0,3.0,4.0,4.0,1,1,0.68,11.0
23.5,90.0,5.0,4.0,5.0,12.0,4.5,1,1,0.3,15.0
3.9,42.0,3.0,2.0,2.0,2.5,3.9,1,1,0.16,34.0
6.0,31.0,3.0,4.0,5.0,4.0,3.2,1,1,0.35,14.0
6.2,35.0,3.0,4.0,5.0,4.0,4.0,1,1,0.29,13.0
15.9,120.0,5.0,6.0,4.0,12.0,6.0,1,0,0.16,34.0
8.2,80.0,5.0,5.0,4.0,7.0,5.0,1,1,0.67,15.0
6.8,60.0,4.0,3.0,3.0,7.0,4.0,1,1,0.67,15.0
11.5,77.0,2.0,2.0,1.0,6.0,4.0,1,1,0.72,15.0
4.7,125.0,3.0,3.0,2.0,6.0,5.0,1,0,0.11,12.0
11.0,64.0,4.0,5.0,4.0,8.0,4.0,1,1,0.72,15.0
16.0,90.0,4.0,3.0,3.0,8.0,4.0,1,1,0.72,15.0
4.9,68.0,2.0,3.0,2.0,12.0,4.0,1,0,0.11,12.0
14.0,65.0,4.0,5.0,3.0,6.0,4.1,1,1,0.72,15.0
17.95,68.0,3.0,3.0,4.0,6.0,5.0,1,1,1.7,17.0
11.5,46.0,4.0,3.0,4.0,3.0,4.3,1,1,1.7,17.0
15.8,56.0,6.0,4.0,5.0,6.0,4.0,1,1,1.41,13.0
12.6,42.0,4.0,3.0,6.0,5.0,4.0,1,1,1.7,17.0
19.5,50.0,6.0,4.0,5.0,6.0,5.0,1,1,1.7,17.0
18.8,55.0,6.0,4.0,6.0,5.5,4.2,1,1,1.41,13.0
21.5,56.0,4.0,3.0,4.0,5.5,5.0,1,1,1.7,17.0
11.7,52.0,3.0,4.0,5.0,3.0,5.7,1,1,1.7,17.0
6.6,38.0,3.0,4.0,5.0,3.0,3.5,1,1,1.46,15.0
11.9,75.0,5.0,4.0,5.0,3.0,4.5,1,1,1.7,17.0
7.0,35.0,3.0,4.0,5.0,3.0,3.7,1,1,0.65,8.0
9.5,39.0,5.0,5.0,4.0,4.0,3.6,1,1,0.3,15.0
2.63,42.0,3.0,3.0,3.0,4.0,4.0,1,1,0.19,10.0
9.8,38.0,4.0,5.0,6.0,2.5,4.0,1,1,0.99,9.0
8.7,118.0,7.0,7.0,4.0,5.0,6.0,1,1,0.04,16.0
7.8,38.0,5.0,6.0,6.0,4.0,5.5,1,1,0.29,13.0
6.4,67.8,4.0,4.0,4.0,12.0,5.0,1,1,0.12,7.0
10.5,35.0,4.0,5.0,6.0,3.0,5.6,1,1,0.33,8.0
3.7,30.0,3.0,2.0,2.0,2.0,3.5,1,1,0.61,12.0
1.9,41.0,2.0,1.0,2.0,2.0,3.0,1,0,0.19,10.0
11.65,91.0,5.0,6.0,5.0,6.0,4.2,1,1,0.28,10.0
24.5,75.0,8.0,7.0,7.0,12.0,5.5,1,1,0.35,14.0
8.95,49.0,3.0,3.0,4.0,8.0,4.9,1,0,2.24,11.0
6.9,40.0,3.0,5.0,5.0,6.0,4.0,1,1,0.61,12.0
3.1,40.0,3.0,2.0,2.0,4.0,3.0,1,1,0.16,34.0
8.5,78.0,5.0,4.0,4.0,7.0,4.7,1,1,0.16,34.0
4.2,49.2,3.0,2.0,2.0,3.5,4.0,1,1,0.16,34.0
5.7,57.0,4.0,4.0,3.0,5.0,4.0,1,0,0.16,34.0
5.9,35.0,4.0,4.0,5.0,3.0,3.5,1,1,0.24,20.0
15.3,50.0,4.0,4.0,5.0,4.0,4.5,1,1,1.46,15.0
7.85,43.0,3.0,4.0,4.0,4.0,6.0,1,1,2.24,11.0
14.4,93.0,4.0,5.0,4.0,5.0,5.0,1,0,0.13,24.0
4.85,54.0,3.0,3.0,3.0,6.0,4.5,1,1,0.21,11.0
3.2,50.0,4.0,3.0,3.0,5.0,4.4,1,1,0.13,10.0
4.45,32.0,3.0,4.0,5.0,2.5,4.5,1,1,0.24,20.0
6.0,40.0,3.0,4.0,5.0,3.0,4.0,1,1,1.46,15.0
9.9,50.0,4.0,4.0,4.0,4.0,4.6,1,1,1.46,15.0
5.9,65.0,3.0,3.0,3.0,6.0,4.0,1,1,0.68,11.0
9.0,56.0,4.0,5.0,4.0,6.0,5.0,1,1,0.28,10.0
7.99,80.0,3.0,3.0,2.0,5.0,5.1,1,0,0.61,12.0
1.6,100.0,3.0,2.0,1.0,7.0,5.0,1,1,0.05,17.0
24.8,90.0,5.0,4.0,4.0,8.0,5.0,1,1,0.35,14.0
3.38,79.0,4.0,3.0,4.0,6.0,4.0,1,1,0.13,10.0
21.0,75.0,6.0,6.0,7.0,6.0,4.4,1,1,0.22,13.0
5.3,30.0,3.0,4.0,5.0,2.0,3.9,1,1,0.22,13.0
15.2,88.0,4.0,5.0,5.0,12.0,4.0,1,1,0.28,10.0
11.5,70.0,5.0,5.0,5.0,8.0,4.0,1,1,0.28,10.0
7.6,30.0,3.0,4.0,5.0,3.0,5.4,1,1,0.22,13.0
4.8,35.0,4.0,3.0,4.0,3.0,5.8,1,1,0.3,15.0
7.3,64.0,4.0,3.0,3.0,8.0,4.0,1,0,0.61,12.0
8.8,52.0,4.0,3.0,4.0,3.0,6.0,1,1,0.22,13.0
3.95,70.0,2.0,2.0,1.0,8.0,4.0,1,1,0.16,34.0
7.0,37.0,3.0,4.0,5.0,2.5,4.7,1,1,1.46,15.0
14.3,58.0,5.0,4.0,5.0,7.0,4.2,1,0,0.31,10.0
16.0,60.0,4.0,5.0,6.0,6.0,4.3,1,0,0.29,13.0
16.0,60.0,4.0,5.0,6.0,6.0,4.3,1,0,0.29,13.0
8.9,55.0,5.0,4.0,4.0,3.0,4.0,1,1,0.31,10.0
12.9,55.0,4.0,5.0,6.0,3.0,4.8,0,1,0.22,13.0
2.4,21.0,2.0,1.0,2.0,3.0,3.0,1,1,0.19,10.0
9.1,54.0,5.0,4.0,5.0,2.5,6.0,1,1,0.31,10.0
5.75,32.0,4.0,4.0,6.0,4.0,3.25,1,1,0.22,13.0
9.25,38.0,3.0,4.0,6.0,6.0,4.4,1,1,0.22,13.0
7.0,77.0,6.0,6.0,2.0,4.5,4.4,1,0,0.68,11.0
3.5,40.0,3.0,2.0,2.0,2.5,4.0,1,1,0.28,10.0
16.0,56.0,4.0,5.0,6.0,6.0,5.2,1,1,0.35,14.0
9.0,48.0,4.0,4.0,5.0,3.0,4.0,1,1,0.99,9.0
17.1,100.0,6.0,6.0,5.0,10.0,5.0,1,1,0.67,15.0
16.9,55.0,3.0,5.0,6.0,3.5,4.5,1,1,0.99,9.0
16.5,50.0,4.0,5.0,7.0,3.6,5.6,1,1,0.99,9.0
11.3,46.0,4.0,5.0,6.0,3.25,5.0,1,1,0.99,9.0
4.4,57.5,4.0,3.0,3.0,4.0,5.0,1,1,0.28,10.0
13.8,132.0,8.0,4.0,3.0,5.0,5.4,1,1,0.72,15.0
5.4,33.0,3.0,4.0,5.0,2.0,4.36,1,1,0.31,10.0
3.6,45.0,2.0,2.0,2.0,3.0,4.7,1,0,0.16,34.0
5.5,58.6,2.0,3.0,2.0,5.0,4.05,1,1,0.09,22.0
4.5,33.0,3.0,3.0,5.0,3.0,3.3,0,0,0.3,15.0
12.0,67.0,6.0,3.0,4.0,2.5,5.0,1,1,0.31,10.0
8.9,65.4,4.0,4.0,4.0,5.0,3.8,1,1,0.72,15.0
4.5,45.0,3.0,3.0,2.0,3.0,6.0,1,1,0.72,15.0
14.35,47.4,5.0,6.0,7.0,4.0,5.3,1,1,0.33,8.0
3.55,93.0,2.0,2.0,3.0,8.0,4.0,1,1,0.12,14.0
6.2,38.0,5.0,4.0,5.0,3.0,6.0,1,1,0.3,15.0
6.25,48.5,7.0,7.0,4.0,3.0,4.2,1,1,0.61,12.0
13.0,102.0,4.0,5.0,4.0,8.0,4.0,1,1,0.67,15.0
13.1,100.0,5.0,6.0,4.0,8.0,5.0,1,0,0.67,15.0
12.7,79.0,7.0,8.0,6.0,6.0,4.65,1,1,0.67,15.0
12.5,120.0,5.0,4.0,3.0,10.0,3.6,1,1,0.72,15.0
9.8,72.0,4.0,5.0,4.0,7.0,4.0,1,1,0.67,15.0
8.7,43.0,6.0,4.0,5.0,12.0,4.0,1,1,0.29,13.0
8.6,30.0,3.0,5.0,6.0,3.0,3.5,1,1,0.33,8.0
5.7,35.0,3.0,3.0,4.0,3.5,4.7,1,0,0.65,8.0
7.5,36.0,4.0,5.0,6.0,3.0,4.6,1,1,1.41,13.0
7.5,36.0,4.0,5.0,6.0,3.0,4.6,1,1,1.41,13.0
8.8,39.0,4.0,3.0,5.0,4.0,3.0,1,1,0.3,15.0
11.4,62.0,5.0,5.0,4.0,4.0,4.2,1,1,0.22,13.0
6.0,68.0,5.0,5.0,4.0,4.0,4.0,1,1,0.16,34.0
9.9,60.0,5.0,5.0,5.0,5.0,5.0,1,1,0.67,15.0
5.5,65.0,3.0,3.0,3.0,4.5,5.0,1,1,0.61,12.0
7.0,110.0,2.0,1.0,1.0,3.0,5.0,1,1,0.22,13.0
3.3,17.0,3.0,4.0,5.0,2.0,3.4,1,1,0.22,13.0
13.0,51.0,6.0,4.0,6.0,4.0,4.8,1,1,0.65,8.0
4.9,25.0,2.0,3.0,3.0,2.2,3.8,1,1,3.4,18.0
7.1,38.0,4.0,4.0,5.0,2.5,5.5,1,1,0.31,10.0
6.5,45.0,6.0,4.0,4.0,3.0,4.0,1,1,0.22,13.0
5.5,18.0,3.0,4.0,5.0,2.2,3.0,1,1,3.4,18.0
9.3,41.0,4.0,5.0,6.0,5.0,4.1,1,1,0.33,8.0
7.0,70.2,4.0,3.0,3.0,13.0,4.0,1,1,0.09,22.0
9.2,57.0,5.0,4.0,5.0,7.0,4.5,1,1,0.29,13.0
20.5,50.0,6.0,4.0,4.0,6.0,4.3,1,1,1.7,17.0
7.1,38.0,3.0,4.0,5.0,2.5,6.0,1,1,0.31,10.0
17.9,52.0,5.0,5.0,5.0,5.0,3.8,1,1,0.99,9.0
8.0,124.4,2.0,2.0,1.0,6.0,5.0,1,1,0.16,34.0
7.7,35.0,4.0,5.0,6.0,5.0,5.1,1,1,0.65,8.0
19.3,56.0,4.0,4.0,5.0,7.0,4.7,1,0,0.99,9.0
11.0,38.0,4.0,5.0,6.0,3.5,4.5,1,1,0.25,16.0
6.9,76.0,3.0,3.0,3.0,6.0,4.5,1,1,0.09,6.0
4.6,30.0,3.0,4.0,5.0,4.0,3.2,1,1,0.31,10.0
7.8,50.0,4.0,4.0,4.0,3.0,4.0,1,1,0.3,15.0
7.4,36.0,3.0,4.0,5.0,3.5,5.0,1,1,0.22,13.0
8.65,50.0,4.0,2.0,3.0,4.0,3.5,1,0,0.72,15.0
4.55,100.0,3.0,3.0,3.0,5.0,5.0,1,1,0.12,14.0
13.5,100.0,7.0,3.0,1.0,4.0,5.0,1,0,1.93,11.0
3.69,60.0,2.0,2.0,1.0,4.0,4.0,1,1,0.21,11.0
4.45,32.0,4.0,3.0,4.0,3.0,3.3,1,1,0.3,15.0
6.35,42.6,2.0,2.0,2.0,6.0,3.2,1,1,0.72,15.0
3.7,52.0,2.0,2.0,1.0,5.0,4.0,1,1,0.21,11.0
7.0,55.0,5.0,4.0,5.0,4.0,4.8,1,1,0.31,10.0
5.18,42.0,3.0,4.0,5.0,3.5,3.5,1,1,0.3,15.0
8.6,36.0,4.0,3.0,4.0,3.0,3.5,1,0,1.41,13.0
4.5,84.0,3.0,3.0,3.0,5.0,4.0,1,1,0.12,7.0
7.5,40.0,4.0,3.0,5.0,6.0,4.3,1,1,0.72,15.0
7.4,64.0,3.0,3.0,2.0,6.0,6.4,1,1,0.72,15.0
3.99,64.0,2.0,2.0,1.0,5.0,4.0,1,1,0.19,10.0
5.29,65.0,4.0,4.0,3.0,3.0,5.0,1,1,0.39,9.0
6.4,50.0,4.0,5.0,3.0,6.0,4.0,0,1,0.07,7.0
8.8,90.0,4.0,5.0,4.0,8.0,5.0,1,1,0.28,10.0
15.99,80.0,4.0,6.0,4.0,10.0,5.0,1,1,0.28,10.0
10.5,107.0,4.0,5.0,4.0,7.0,5.0,1,1,0.28,10.0
5.3,79.0,4.0,3.0,4.0,4.0,4.12,1,1,0.28,10.0
7.65,31.0,3.0,4.0,6.0,2.5,3.4,1,1,0.33,8.0
6.5,52.5,4.0,4.0,3.0,7.0,5.0,1,1,0.07,7.0
3.6,78.0,3.0,3.0,2.0,6.0,4.0,1,1,0.12,7.0
7.8,82.0,4.0,5.0,3.0,8.0,5.0,1,1,0.28,10.0
7.45,105.0,3.0,3.0,2.0,4.0,4.3,1,1,0.61,12.0
12.5,50.0,4.0,4.0,4.0,12.0,5.0,1,1,0.3,15.0
7.75,61.5,4.0,5.0,4.0,3.0,4.0,1,1,0.28,10.0
5.99,50.0,4.0,4.0,3.0,6.0,4.0,1,1,0.07,7.0
6.2,60.0,4.0,5.0,3.0,6.0,4.0,1,0,0.07,7.0
4.8,95.0,3.0,2.0,1.0,10.0,5.0,1,1,0.09,25.0
10.6,66.0,4.0,4.0,3.0,6.0,4.0,1,1,0.67,15.0
6.8,50.0,4.0,4.0,3.0,6.0,4.0,1,1,0.07,7.0
7.93,46.5,5.0,3.0,4.0,6.0,3.5,1,1,0.28,10.0
7.45,66.6,4.0,3.0,3.0,3.5,4.0,1,1,0.28,10.0
4.8,52.0,2.0,2.0,2.0,4.0,4.1,1,0,0.68,11.0
6.4,70.0,4.0,5.0,4.0,12.0,4.0,1,1,0.28,10.0
3.8,60.0,2.0,2.0,2.0,6.0,5.0,1,1,0.12,7.0
11.5,48.0,6.0,5.0,6.0,3.0,4.5,1,1,0.65,8.0
4.35,64.0,3.0,2.0,2.0,8.0,4.0,1,1,0.12,7.0
23.75,60.0,3.0,4.0,6.0,4.0,5.0,1,0,1.46,15.0
15.0,68.0,4.0,5.0,6.0,4.0,4.1,1,1,0.35,14.0
7.38,40.0,3.0,4.0,4.0,3.0,4.0,1,1,0.72,15.0
15.5,81.0,4.0,3.0,3.0,5.0,6.0,1,1,0.33,8.0
13.0,50.0,5.0,4.0,5.0,6.0,4.0,1,1,1.46,15.0
10.8,56.0,3.0,4.0,5.0,3.0,6.0,1,1,1.46,15.0
6.5,50.0,2.0,2.0,2.0,5.0,5.1,1,1,0.67,15.0
7.9,51.0,1.0,1.0,1.0,8.0,3.7,1,1,0.67,15.0
6.09,36.0,6.0,4.0,5.0,2.5,3.5,1,1,1.7,17.0
7.7,70.0,4.0,5.0,4.0,8.0,4.0,1,1,0.19,10.0
5.8,60.0,4.0,2.0,2.0,5.0,4.0,1,0,0.68,11.0
3.5,18.0,2.0,3.0,4.0,3.0,2.8,1,1,1.46,15.0
12.0,40.0,4.0,5.0,6.0,3.0,4.0,1,1,1.7,17.0
18.5,50.0,5.0,4.0,5.0,5.0,5.2,1,1,1.7,17.0
11.2,40.0,4.0,5.0,6.0,3.0,4.0,1,1,1.7,17.0
10.7,40.0,4.0,4.0,5.0,3.0,5.0,1,1,0.65,8.0
8.0,45.0,4.0,4.0,4.0,5.0,4.0,1,1,0.67,15.0
11.0,30.0,3.0,3.0,6.0,4.0,3.2,1,1,0.99,9.0
9.1,38.0,4.0,3.0,4.0,5.0,3.0,0,1,0.3,15.0
3.2,60.0,2.0,2.0,2.0,12.0,4.0,1,0,0.12,7.0
7.6,37.6,4.0,4.0,6.0,3.0,4.8,1,1,0.22,13.0
8.1,88.0,3.0,3.0,3.0,6.0,4.0,1,0,0.68,11.0
5.96,50.0,4.0,3.0,3.0,5.0,5.0,1,1,0.61,12.0
9.3,45.0,4.0,5.0,6.0,3.5,4.0,1,1,0.33,8.0
9.2,45.0,3.0,5.0,6.0,6.0,6.0,1,1,0.33,8.0
7.9,38.0,3.0,4.0,5.0,3.5,4.5,1,1,0.29,13.0
8.5,45.0,4.0,5.0,5.0,4.0,4.0,1,1,0.22,13.0
15.9,55.0,6.0,5.0,6.0,5.0,4.0,1,1,1.46,15.0
9.35,40.0,3.0,5.0,6.0,4.0,4.6,1,1,0.65,8.0
16.5,74.0,8.0,8.0,6.0,4.0,6.0,1,1,1.7,17.0
8.0,55.0,4.0,3.0,4.0,5.0,6.0,1,1,0.22,13.0
19.0,120.0,4.0,5.0,6.0,6.0,6.0,1,1,0.22,13.0
4.29,43.0,5.0,4.0,3.0,2.5,4.0,1,1,2.38,10.0
5.8,71.0,3.0,2.0,2.0,5.0,5.19,1,1,0.72,15.0
7.3,42.0,5.0,3.0,4.0,2.0,3.3,1,1,1.46,15.0
7.48,35.0,5.0,3.0,5.0,3.0,3.7,1,1,0.35,14.0
12.48,40.0,3.0,5.0,6.0,6.0,4.0,1,1,0.33,8.0
5.6,81.4,3.0,2.0,2.0,5.0,4.65,1,1,0.68,11.0
7.5,77.0,3.0,2.0,2.0,5.0,4.6,1,1,0.16,34.0
8.45,49.0,3.0,3.0,3.0,2.5,4.5,1,1,1.41,13.0
3.45,50.0,2.0,2.0,2.0,3.0,5.6,1,1,0.16,34.0
4.1,99.2,3.0,1.0,1.0,2.5,4.2,1,0,0.16,34.0
9.1,35.0,4.0,3.0,4.0,4.0,4.0,1,1,0.31,10.0
5.75,56.0,4.0,3.0,3.0,8.0,4.5,1,1,0.16,34.0
3.95,60.0,2.0,2.0,2.0,5.0,4.0,1,1,0.16,34.0
4.9,84.0,4.0,3.0,2.0,4.0,4.5,1,0,0.16,34.0
3.96,52.0,2.0,2.0,2.0,8.0,4.5,1,1,0.16,34.0
7.4,90.0,2.0,1.0,1.0,10.0,5.0,1,1,0.16,34.0
11.9,90.0,6.0,3.0,3.0,10.0,5.0,1,1,0.16,34.0
4.6,63.0,3.0,3.0,3.0,8.0,5.0,1,0,0.12,7.0
10.9,70.0,4.0,4.0,5.0,6.0,4.0,1,1,0.67,15.0
7.9,68.0,1.0,1.0,2.0,6.5,4.5,1,0,0.68,11.0
1.68,34.2,1.0,1.0,1.0,3.0,4.0,1,0,0.12,7.0
12.95,63.0,4.0,3.0,4.0,3.5,4.0,1,1,0.35,14.0
4.2,78.1,2.0,2.0,2.0,9.0,5.0,1,1,0.12,7.0
3.5,60.0,2.0,2.0,2.0,6.0,5.0,1,0,0.12,7.0
4.0,98.0,6.0,6.0,1.0,10.0,5.0,1,1,0.12,7.0
19.5,80.0,6.0,7.0,5.0,5.0,4.0,1,1,1.46,15.0
11.8,66.0,4.0,3.0,4.0,10.0,4.0,1,1,0.3,15.0
13.8,60.0,6.0,4.0,4.0,12.0,5.0,1,0,0.3,15.0
8.5,35.0,3.0,5.0,6.0,5.0,4.1,1,1,0.65,8.0
0.5,52.0,4.0,5.0,4.0,10.0,4.0,1,1,0.19,10.0
6.3,43.0,2.0,2.0,2.0,6.0,4.0,1,1,0.72,15.0
10.2,120.0,3.0,3.0,2.0,6.0,6.0,1,1,0.28,10.0
13.8,93.0,8.0,8.0,4.0,4.0,5.8,1,1,0.72,15.0
12.5,50.0,6.0,6.0,7.0,6.0,6.0,1,1,1.7,17.0
8.3,60.0,4.0,5.0,4.0,6.0,4.0,1,1,0.28,10.0
9.0,42.5,4.0,3.0,4.0,5.0,3.6,1,1,0.35,14.0
7.0,82.0,3.0,2.0,2.0,5.0,6.4,1,1,0.16,34.0
8.85,45.0,3.0,4.0,5.0,3.0,4.2,1,1,0.65,8.0
6.2,90.0,3.0,2.0,2.0,5.0,6.5,1,1,0.16,34.0
5.8,130.0,3.0,2.0,1.0,5.0,5.7,1,1,0.16,34.0
14.8,45.0,3.0,4.0,5.0,5.0,3.5,1,1,1.46,15.0
7.3,90.0,4.0,4.0,3.0,5.0,5.0,1,0,0.16,34.0
8.2,40.0,4.0,4.0,5.0,4.0,4.0,1,1,0.33,8.0
5.68,30.0,3.0,3.0,4.0,3.0,3.0,1,1,1.46,15.0
3.45,75.0,3.0,2.0,3.0,4.0,5.0,1,1,0.12,14.0
9.85,57.0,4.0,3.0,3.0,5.0,5.7,1,1,2.04,10.0
1.75,50.0,3.0,3.0,2.0,6.0,4.64,1,1,0.61,12.0
8.4,127.0,2.0,1.0,1.0,12.0,4.1,1,1,0.16,34.0
8.2,77.0,2.0,2.0,2.0,7.0,4.1,1,1,0.68,11.0
8.64,54.0,5.0,4.0,5.0,3.0,4.0,1,1,0.99,9.0
8.3,56.0,1.0,1.0,1.0,3.0,4.0,1,1,1.7,17.0
9.95,113.0,4.0,5.0,4.0,8.0,5.0,1,1,0.07,7.0
6.7,30.0,3.0,3.0,5.0,2.5,4.1,1,1,0.3,15.0
6.8,38.0,4.0,3.0,3.0,2.0,4.0,1,1,1.7,17.0
9.0,80.0,5.0,5.0,4.0,8.0,4.0,1,1,0.68,11.0
6.95,33.0,5.0,4.0,5.0,2.0,6.0,1,1,1.7,17.0
6.0,30.0,3.0,3.0,5.0,2.0,3.0,1,0,1.46,15.0
18.5,48.0,6.0,5.0,5.0,5.0,5.2,1,1,1.7,17.0
11.79,58.0,6.0,4.0,4.0,6.0,4.1,1,1,0.72,15.0
10.2,55.0,4.0,5.0,4.0,3.0,3.7,1,0,0.72,15.0
9.5,48.0,3.0,4.0,5.0,4.0,4.2,1,1,1.46,15.0
7.95,35.0,3.0,4.0,5.0,5.0,6.0,1,0,0.33,8.0
4.49,60.0,2.0,2.0,3.0,5.0,4.0,1,1,0.21,11.0
19.5,40.0,4.0,4.0,4.0,10.0,3.5,1,1,0.65,8.0
8.1,46.0,6.0,4.0,5.0,2.0,3.5,1,0,1.46,15.0
10.5,42.0,5.0,6.0,6.0,3.5,4.5,1,1,0.35,14.0
6.2,39.0,3.0,2.0,3.0,2.5,3.0,1,1,1.41,13.0
