Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,CommuneDensity,Distribute
7.1,40.0,3.0,3.0,4.0,1.5,4.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
8.9,45.0,4.0,5.0,6.0,5.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
21.0,63.0,5.0,4.0,5.0,3.0,3.9,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
7.5,46.0,4.0,3.0,3.0,4.0,4.5,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
4.5,30.0,3.0,4.0,5.0,3.1,4.2,yes,yes,đan phượng,hà nội,174501.0,78.0,16.0,0.21,2.237
4.6,32.0,3.0,4.0,5.0,2.9,3.8,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
5.0,32.0,4.0,3.0,4.0,2.9,3.9,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
5.5,42.0,5.0,4.0,5.0,3.1,4.3,yes,yes,đan phượng,hà nội,174501.0,78.0,16.0,0.21,2.237
3.75,32.0,3.0,4.0,5.0,2.6,3.8,yes,yes,đan phượng,hà nội,174501.0,78.0,16.0,0.21,2.237
10.89,104.0,3.0,3.0,3.0,6.0,5.3,yes,no,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
8.1,96.0,4.0,3.0,4.0,8.0,6.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
6.3,24.0,2.0,3.0,4.0,4.0,4.0,yes,no,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
6.5,40.0,3.0,4.0,5.0,3.0,3.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
15.5,63.0,4.0,4.0,6.0,5.0,4.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
9.5,68.2,4.0,4.0,3.0,5.0,4.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
13.7,65.0,6.0,7.0,7.0,2.5,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
8.07,85.0,2.0,2.0,1.0,10.0,5.0,yes,yes,từ sơn,bắc ninh,192554.0,61.1,12.0,0.2,3.152
3.98,116.0,1.0,1.0,1.0,2.0,6.0,yes,no,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
3.6,81.0,3.0,3.0,3.0,5.0,4.1,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
8.1,52.0,4.0,3.0,4.0,4.0,6.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
5.4,32.0,3.0,4.0,5.0,3.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
4.8,48.0,4.0,4.0,4.0,4.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
7.98,35.0,3.0,5.0,5.0,2.5,5.5,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
2.85,43.0,4.0,3.0,4.0,4.0,4.0,yes,yes,hồng bàng,hải phòng,177820.0,39.7,10.0,0.25,4.471
3.43,50.0,4.0,3.0,4.0,10.0,4.0,yes,yes,an dương,hải phòng,171227.0,78.9,10.0,0.13,2.169
11.95,45.0,2.0,2.0,4.0,4.2,4.15,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.1,52.0,4.0,3.0,4.0,4.0,6.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.5,44.0,2.0,2.0,2.0,5.0,3.5,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
11.6,80.0,4.0,4.0,3.0,12.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.9,60.0,3.0,3.0,2.0,5.0,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
23.8,82.0,1.0,1.0,1.0,10.0,4.3,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
3.5,123.0,2.0,1.0,1.0,10.0,5.0,yes,yes,đức trọng,lâm đồng,186974.0,903.6,15.0,0.02,207
2.8,42.9,3.0,3.0,2.0,4.0,5.0,yes,yes,ninh kiều,cần thơ,280494.0,29.2,8.0,0.27,9.606
9.0,116.0,2.0,2.0,1.0,6.0,5.1,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
5.6,72.0,1.0,1.0,1.0,6.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
3.6,48.0,3.0,3.0,3.0,4.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
3.55,24.0,2.0,2.0,2.0,10.0,3.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
10.4,54.0,4.0,4.0,3.0,8.0,4.5,no,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
3.55,60.0,3.0,4.0,3.0,4.0,6.0,yes,yes,an dương,hải phòng,171227.0,78.9,10.0,0.13,2.169
9.3,65.0,4.0,2.0,2.0,3.0,3.5,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
8.99,52.0,4.0,3.0,4.0,3.0,4.2,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
6.8,40.0,5.0,3.0,4.0,4.0,3.4,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
10.75,43.0,7.0,7.0,6.0,3.0,4.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
8.4,30.0,3.0,4.0,5.0,2.5,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
7.8,100.0,3.0,3.0,3.0,7.5,5.0,yes,yes,cẩm lệ,đà nẵng,159295.0,35.8,6.0,0.17,4.450
3.0,30.6,2.0,2.0,2.0,2.0,3.3,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
8.8,104.0,3.0,4.0,3.0,3.0,5.3,yes,no,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.1,35.0,5.0,4.0,6.0,4.5,3.5,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
8.3,36.0,3.0,4.0,5.0,3.5,6.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
16.8,65.0,5.0,4.0,4.0,10.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
4.5,54.0,2.0,2.0,2.0,10.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
18.9,135.0,4.0,3.0,3.0,6.0,4.7,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
14.5,50.0,4.0,4.0,4.0,4.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
5.6,51.0,4.0,3.0,3.0,5.0,4.1,no,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.8,88.0,3.0,2.0,2.0,8.0,4.0,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
2.75,85.0,2.0,1.0,1.0,5.0,5.0,yes,no,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
2.9,100.0,3.0,2.0,2.0,6.0,5.0,yes,yes,tân uyên,bình dương,370512.0,191.8,12.0,0.06,1.932
13.3,72.0,4.0,5.0,4.0,8.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
3.45,50.0,3.0,3.0,3.0,3.5,5.1,yes,yes,hải an,hải phòng,144256.0,97.6,8.0,0.08,1.477
13.0,125.0,4.0,5.0,3.0,6.0,4.6,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
7.18,60.0,4.0,3.0,5.0,12.0,4.0,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
5.4,38.0,3.0,4.0,5.0,2.5,5.5,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
3.75,60.0,3.0,3.0,4.0,5.0,4.45,yes,yes,an dương,hải phòng,171227.0,78.9,10.0,0.13,2.169
15.3,53.0,4.0,3.0,4.0,7.0,4.0,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
5.3,93.0,4.0,4.0,3.0,5.0,4.05,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
4.15,55.0,2.0,2.0,2.0,8.0,5.5,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
9.7,69.0,4.0,5.0,4.0,3.0,5.44,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
10.5,32.5,4.0,5.0,5.0,9.0,5.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
4.7,85.0,3.0,3.0,3.0,8.0,5.0,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
6.98,34.0,4.0,3.0,4.0,5.0,3.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.9,86.0,2.0,2.0,1.0,6.0,5.2,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.7,57.0,3.0,2.0,2.0,6.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
7.9,36.0,4.0,4.0,3.0,5.0,3.5,yes,no,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
6.4,60.0,4.0,3.0,4.0,6.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
3.4,65.0,2.0,2.0,2.0,7.0,4.0,yes,no,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
9.0,32.0,4.0,6.0,6.0,6.0,3.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
10.3,42.0,3.0,5.0,6.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
10.5,37.0,3.0,4.0,4.0,2.8,5.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
4.3,100.0,4.0,3.0,3.0,3.0,6.15,yes,yes,chương mỹ,hà nội,337326.0,237.4,30.0,0.13,1.421
15.95,50.5,5.0,4.0,5.0,3.5,5.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
15.0,51.0,4.0,3.0,3.0,4.5,3.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,1.3,18.523
4.95,40.0,3.0,3.0,2.0,4.0,3.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.2,27.4,3.0,4.0,4.0,5.0,3.3,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
7.9,38.0,4.0,5.0,4.0,4.5,6.5,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
9.9,47.0,2.0,2.0,2.0,6.0,4.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
14.2,52.0,3.0,4.0,6.0,4.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.6,45.0,4.0,4.0,5.0,2.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
13.6,63.0,4.0,4.0,3.0,3.0,5.3,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
6.2,40.0,3.0,4.0,5.0,2.0,5.5,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
5.6,64.0,3.0,4.0,3.0,6.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
8.16,51.0,6.0,4.0,5.0,3.0,3.82,yes,yes,đông anh,hà nội,405749.0,185.6,24.0,0.13,2.186
5.6,64.0,5.0,5.0,3.0,5.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
9.5,35.0,4.0,4.0,5.0,5.0,5.2,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
7.66,37.0,4.0,5.0,6.0,3.5,4.0,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
24.9,90.0,5.0,4.0,3.0,4.0,5.3,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
10.55,50.0,3.0,3.0,5.0,8.0,4.5,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
7.35,54.0,6.0,4.0,5.0,6.0,3.8,yes,no,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
4.68,28.0,4.0,2.0,4.0,10.0,4.0,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
10.0,58.8,3.0,3.0,3.0,6.0,4.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,1.3,18.523
2.49,54.0,1.0,1.0,1.0,5.0,4.0,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,0.12,2.705
2.65,51.0,3.0,2.0,4.0,2.2,6.0,yes,no,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
8.0,75.0,4.0,4.0,4.0,4.2,4.7,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
6.3,134.5,3.0,2.0,2.0,5.1,5.8,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
15.3,84.2,4.0,2.0,3.0,5.0,5.2,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
4.7,52.0,3.0,2.0,2.0,4.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
11.4,40.0,5.0,4.0,5.0,7.0,4.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
11.8,50.0,5.0,5.0,4.0,6.0,4.1,yes,no,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
8.2,42.0,5.0,4.0,5.0,7.0,4.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
6.6,40.0,4.0,4.0,4.0,2.5,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
2.7,63.2,3.0,3.0,2.0,6.0,5.3,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
14.0,85.0,5.0,4.0,4.0,6.0,5.0,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
16.5,50.0,6.0,7.0,6.0,3.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
4.57,36.3,3.0,3.0,3.0,4.0,4.1,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
5.25,57.2,2.0,3.0,3.0,5.0,4.6,yes,yes,đông anh,hà nội,405749.0,185.6,24.0,0.13,2.186
11.95,45.0,4.0,4.0,4.0,4.0,4.15,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
10.68,42.0,6.0,7.0,5.0,3.0,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
14.0,120.0,7.0,6.0,5.0,6.0,5.1,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.5,50.8,3.0,2.0,3.0,4.0,4.8,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
10.5,72.0,6.0,6.0,5.0,7.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.8,60.0,4.0,4.0,4.0,3.5,3.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
2.55,57.2,2.0,2.0,2.0,5.0,4.5,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
11.8,55.0,2.0,2.0,3.0,6.0,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
14.0,90.0,5.0,4.0,4.0,12.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
6.0,52.0,4.0,3.0,4.0,2.5,4.01,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
7.2,45.0,7.0,4.0,6.0,5.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
2.5,80.0,2.0,2.0,1.0,6.0,6.0,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
15.0,90.0,4.0,3.0,5.0,6.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
5.5,38.0,5.0,4.0,5.0,3.5,4.5,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
22.93,101.0,5.0,4.0,4.0,5.0,5.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
4.9,31.0,3.0,3.0,4.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
11.0,40.0,5.0,4.0,5.0,8.0,4.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
10.5,55.0,2.0,2.0,1.0,5.0,5.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
1.68,19.0,2.0,2.0,3.0,2.2,3.5,no,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
6.41,37.0,3.0,3.0,5.0,3.0,3.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
1.54,14.0,2.0,2.0,3.0,3.0,3.0,no,no,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
16.5,127.0,5.0,4.0,3.0,12.0,5.8,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
11.2,56.0,8.0,7.0,3.0,5.0,5.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
7.4,36.0,3.0,4.0,5.0,3.5,3.8,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
13.5,72.0,5.0,5.0,4.0,6.0,4.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.38,64.0,4.0,4.0,3.0,8.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
15.9,90.0,6.0,5.0,5.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
14.95,50.0,3.0,3.0,5.0,6.0,3.6,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
12.0,58.0,6.0,4.0,4.0,6.0,4.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
15.39,102.6,4.0,4.0,4.0,12.0,5.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
11.5,66.0,6.0,6.0,3.0,6.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
11.2,70.0,5.0,6.0,4.0,4.0,4.5,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
13.0,80.0,4.0,4.0,3.0,12.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
8.1,42.0,6.0,7.0,5.0,5.0,5.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
13.85,100.8,4.0,5.0,4.0,8.0,5.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
10.8,78.8,5.0,5.0,3.0,8.0,5.7,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
12.5,102.6,4.0,4.0,4.0,12.0,5.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
4.95,57.0,4.0,3.0,4.0,3.5,3.5,yes,yes,gia lâm,hà nội,286102.0,116.7,17.0,0.15,2.452
12.8,50.0,4.0,5.0,6.0,4.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
3.9,32.2,2.0,1.0,2.0,3.0,3.75,yes,no,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
3.2,62.5,4.0,4.0,3.0,4.0,4.1,yes,yes,thủy nguyên,hải phòng,397570.0,269.1,21.0,0.08,1.477
5.2,40.0,5.0,4.0,4.0,2.0,4.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
7.3,36.0,4.0,4.0,4.0,4.0,4.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
9.5,30.0,4.0,5.0,6.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
19.0,81.0,4.0,7.0,8.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
18.0,78.0,6.0,4.0,5.0,5.0,4.6,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.1,34.0,5.0,5.0,4.0,3.0,5.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,1.3,18.523
6.9,38.0,3.0,4.0,5.0,6.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
14.0,60.0,3.0,4.0,5.0,5.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
2.15,42.0,2.0,2.0,2.0,3.0,3.0,no,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
6.95,68.0,4.0,4.0,3.0,4.0,4.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
10.2,46.0,4.0,5.0,5.0,5.0,5.0,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
13.0,50.0,4.0,4.0,5.0,6.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
16.5,58.0,5.0,6.0,7.0,5.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
1.15,50.0,1.0,1.0,1.0,2.0,4.0,yes,yes,nam định,nam định,364181.0,120.9,21.0,0.17,3.012
4.68,35.0,2.0,2.0,2.0,3.5,3.44,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
6.5,83.0,5.0,3.0,4.0,3.5,6.5,yes,yes,đà lạt,lâm đồng,226578.0,394.5,16.0,0.04,574
5.95,30.0,4.0,5.0,4.0,6.0,3.3,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
8.1,51.0,4.0,3.0,5.0,4.0,3.82,yes,yes,đông anh,hà nội,405749.0,185.6,24.0,0.13,2.186
12.5,64.0,5.0,6.0,4.0,8.0,4.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
7.8,40.0,4.0,4.0,6.0,5.0,4.5,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
20.0,80.0,3.0,2.0,3.0,4.0,5.2,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
6.6,72.0,5.0,3.0,4.0,8.0,4.5,yes,yes,đà lạt,lâm đồng,226578.0,394.5,16.0,0.04,574
23.0,60.0,5.0,6.0,7.0,12.0,3.9,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
12.5,38.0,3.0,4.0,5.0,4.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
3.9,42.2,2.0,2.0,2.0,4.0,4.0,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
7.2,31.0,3.0,4.0,5.0,3.0,5.6,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
8.2,31.0,6.0,5.0,5.0,4.0,3.5,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,1.3,18.523
8.79,54.0,3.0,3.0,3.0,8.0,4.5,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
6.15,45.0,3.0,4.0,6.0,3.0,4.0,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
6.4,50.0,4.0,3.0,5.0,10.0,3.0,yes,no,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
7.4,72.0,3.0,4.0,3.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
3.98,40.0,2.0,2.0,1.0,2.0,4.0,yes,yes,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
12.8,120.0,6.0,7.0,5.0,12.0,6.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
3.85,68.0,2.0,2.0,2.0,4.0,4.6,yes,no,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
7.28,35.0,3.0,4.0,5.0,3.6,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
22.0,62.0,6.0,6.0,6.0,4.0,4.5,yes,no,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
10.3,87.0,5.0,5.0,1.0,4.0,4.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
2.3,75.0,2.0,2.0,2.0,7.0,5.0,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
5.4,30.0,3.0,3.0,4.0,4.0,3.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
8.3,46.0,4.0,4.0,5.0,6.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
17.2,66.0,4.0,5.0,3.0,8.0,5.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.92,33.0,3.0,3.0,6.0,3.0,5.6,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
13.5,70.0,4.0,5.0,4.0,6.0,4.4,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
10.55,41.0,3.0,4.0,5.0,7.0,4.0,yes,yes,quận 1,hồ chí minh,142625.0,7.7,10.0,1.3,18.523
6.5,110.0,4.0,4.0,3.0,5.7,5.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,0.09,1.660
4.6,21.0,3.0,3.0,4.0,3.0,3.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
6.28,40.0,4.0,3.0,4.0,2.5,3.8,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
16.5,92.45,2.0,3.0,2.0,7.0,4.3,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
4.12,55.0,2.0,2.0,3.0,6.0,4.0,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
7.2,36.0,3.0,4.0,6.0,2.0,5.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
15.2,68.0,3.0,3.0,3.0,12.0,3.65,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
5.8,30.4,2.0,3.0,4.0,3.5,3.2,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
